65,Nifedipine,Raynaud s Syndrome,"""I started the nifedipine/Procardia this morning. About 4 hours later the rare side effects kicked in. Heart palpitations, dizziness, headache, and I was FREEZING. Even at 43 I still call my mommy. She wasn t thrilled I was going to take it anyway since I have perfect blood pressure. But she recommended laying on my left side. That did help even if it did take awhile for me to get warm again. The headache is still lingering.""",1,19-Jul-14,SUTTER MEMORIAL HOSPITAL,5151 F STREET,95819,916-733-1815
66,Lurasidone,Schizophrenia,"""I am on day #10 of this medication and the side effects are very minimal although I am having trouble sleeping. My sleep patterns have been affected. I feel more energetic, as If I have to be doing something. My mind will not stop repeating the same thoughts, over and over again. I am also very hungry and have an increased appetite. It does however, cause me to think about things differently as I know what my general reaction to things would be, or have been in the past, but, it allows me time to think of an alternative besides being explosive. It has calmed me, and more than once, has helped me to cope with a situation differently and more calmly. Overall, I think I m doing well so far. I plan to continue this medication for some time.""",8,19-Feb-15,SAFEWAY,1366 EAST AVENUE,95926,530-899-2322
67,Afrezza,"Diabetes, Type 1","""Since I was on the trials I put 6+ months but I have been back on Afrezza for about 2 weeks.  Afrezza is nothing short of a miracle. I am a type 1 diabetic and my blood sugar average in the past 10 days has been 110. I have a CGM so I have had 2880 readings in the past 10 days.  A 110 average equals to an A1C of 5.45. This is possible because Afrezza mimics the speed of a healthy pancreas. Afrezza starts working in only 12-15 minutes and works out of my system very quickly. This allows me to manage my glucose in real time without babysitting diabetes all day. Even if I do have a high I can knock my sugars back to 100 in a matter of minutes.""",10,12-Feb-15,RITE AID - 6076,4980 FREEPORT BOULEVARD,95822,916-457-6247
68,Zoloft,Depression,"""Zoloft did not help me at all.  I was on it for about 3 months, worked up to 100mg.  I was tired and hungry all the time.  I gained 20 lbs and slept all day. I was a complete zombie.  Definitely made my depression worse.""",1,14-Jan-13,RITE AID - 6099,975 EAST CYPRESS AVENUE,96002,530-223-3995
69,Ziprasidone,Schizophrenia,"""Geodon is a very effective drug for me.  Completely wiped out the auditory hallucinations.""",10,20-Apr-08,RITE AID - 6095,6424 WESTSIDE ROAD,96001,530-243-3616
70,Bactrim,Kidney Infections,"""I was prescribed Bactrim for a kidney infection. I took two doses, 500 mgs each. After the first dose, I began to feel lousy. I assumed it was a side effect. The second dose almost killed me. I went to the ER, where I was stabilized enough to move me to ICU. Before I lost consciousness, my blood pressure was 35/27. I woke up 3 days later with a central line, severely swollen body, and my skin was bright red, like a severe sunburn. I spent 3 weeks in the hospital, with my blood pressure constantly plummeting. I apparently have a severe allergy.""",1,06-Dec-17,RITE AID - 6094,220 WEST EAST AVENUE,95926,530-343-9495
71,Ethinyl estradiol / norethindrone,Birth Control,"""I was started on Gildess 1/20 but then was switched to Blisovi as Gildess was recalled. I always had the clearest skin and now that I ve been taking Blisovi I ll have random break outs and I ve gained some weight as well. I do not recommend. I can t wait to talk to my gynecologist to switch ASAP.""",3,07-Feb-17,RITE AID - 6041,725 SOUTH FORTUNA BOULEVARD,95540,707-725-9314
72,Sertraline,Major Depressive Disorde,"""I had major depression from the time I started menstruating.  It would cycle with my cycle.  It caused paranoia, and fear of being seen outside my home.  It feared going to my mail box, yet, at times I would sign up to do things like be an Avon Lady! I felt crazy. In my mid 30 s, divorced, alcoholic, my doctor prescribed Prozac.  It didn t seem to help me.  Later in recovery but still profoundly depressed, she put me on Zoloft and the result was instantaneous.  I felt like a window to my life had been opened.  I wasn t afraid.  I looked forward to getting out of bed.  I found things I liked to do. I have a healthy relationship, a good job, a life.  I have been given my life back.  Now, I am 16 years sober.  Thank you Zoloft.""",10,02-Nov-14,RITE AID - 5961,701 EAST BLITHEDALE AVENUE,94941,415-388-2546
73,Aluminum chloride hexahydrate,Hyperhidrosis,"""So in high school over ten years ago I started to sweat really bad under my arms. It was super embarrassing to go through high school with this issue. After trying over the counter products and home remedies I gave up. So my Dr at the time recommended Drysol. I used it for just a few weeks and it worked so good. But then after a few months I noticed my armpits darkening. So I stopped using it. Now about 15 yrs later I ve tried so many things to lighten my armpits and nothing works. This stuff did 100% cure my sweaty armpits and I can now freely wear shirts without the sweat marks. But it burned me so bad that I have dark scars for life and still can t walk around freely with tank tops. I guess you can t win them all.""",7,05-Nov-15,RALEY S - 328,1315 NORTH STATE STREET,95482,707-468-5156
74,Effexor XR,Depression,"""Sadly only lasted 5 days on Effexor XR. The side effects from the 75mg dose was unlike anything I have experienced before. Within 10 hours of the first dose I had severe anxiety - something I had never experienced before. Within hours of second dose the extreme nausea came on. By day 3 I was pratically bed-ridden in cold sweats and feeling completely &quot;out of it&quot; . I persevered hoping the effects would begin to subside but by the 5th day I had severe nausea, couldn t get out of bed from feeling so sick, horrible tinnitus (ringing in the ears) and felt spaced out to the point that I began to wonder if I would ever feel &quot;normal&quot; again. Advised by GP to cease immediately on hearing my side effects.""",1,24-Apr-16,WALGREENS - 2705,2050 IRVING STREET,94122,415-664-4215
75,ParaGard,Birth Control,"""I had paragard for a year and a half and had cramping the whole time with terrible long heavy periods.  The last couple months I had it I was in so much pain I could hardly walk. Went to my doc and she said nothing seemed wrong.  Then the next day I went to the ER and had it removed. It had slipped a little and was causing a lot of discomfort. I will never get an IUD again. I m lucky I didn t need surgery like some women""",1,29-Jan-16,WALGREENS - 3297,3093 MARLOW ROAD,95403,707-569-8504
76,Pregabalin,Generalized Anxiety Disorde,"""Pregabalin for me was miraculous. On the first dose (75mg three times a day) my anxiety was reversed. I really thought this was too good to be true. I have tried Prozac and lorazepam at different times of my life. But as is commonly known, after the fourth or fifth trial of SSRIs, they &quot;peter out&quot; and actually become counter productive, even in some cases causing serotonin syndrome. But about two years ago, I was in a very stressful marriage break-up and was taking benzodiazepines to keep the lid on the anxiety, with little effect. The GP respected my wish to try Lyrica. I was and still am, after two years, astounded by this transformation. I feel like I always felt I should feel. A cessation of anxiety and a sense of well being pervades. """,10,31-Jul-13,WALGREENS - 2961,75 NORTH HAM LANE,95242,209-369-8575
77,Ethinyl estradiol / levonorgestrel,Birth Control,"""I just started taking this birth control about 12 days ago when I started my period, and I m still bleeding as if I m still on my period. The flow is light however the length of my average period is 2 weeks when I wasn t on birth control. So maybe the medication is altering my system %u2026I do feel nauseous and I crave like crazy. I do feel a little depressed because my period isn t gone yet but overall it 
seems to be a good birth control so far. """,9,16-Jul-11,KAISER PERMANENTE ASPEN PHARMACY,670 MARSHALL COURT,94063,650-299-2234
78,Ultram,Pain,"""I have severe scar tissue and adhesions from mutiple surgeries and the pain was intense it is in my pelvic area. I fill like I m having a bad cycle every day and walking intensifies the pain this is a every day feeling. My doctor tried me on Ultram and it has been a God send. I take it three times a day. Without it it would be hard to walk so I give it a 10 thank you.""",10,24-Feb-12,WALGREENS - 3084,7800 OLD REDWOOD HIGHWAY,94931,707-795-6014
79,Phentermine,Obesity,"""Started out yesterday at 242 and this morning I was only 239.6 not hungry at all""",10,07-Jun-15,SAFEWAY,1978 CONTRA COSTA BOULEVARD,94523,925-688-0684
80,Venlafaxine,Depression,"""I was first prescribed Effexor 13 years ago and was taking 225 mg. I was on it for a few years and stopped taking when I was pregnant with my first child. I was put on Paxil (gained so much weight) and then Zoloft. I took the Zoloft off and on for years until it just wasn t working for me anymore. I was then put on Welbutrin while still taking 25mg of Zoloft. I quit smoking (had no desire to smoke) but then became suicidal. My doctor then put me back on Effexor and I currently only take 75 mg. I feel amazing. Yeah the side effects are bad, I ve gained weight (lost weight the first time I was on it), have sexual side effects, and get quite shaky/jittery if I m late on a dose. But I m finally the mom I ve always wanted to be.""",8,13-Dec-10,CVS - 9678,1500 1ST STREET,94550,925-455-5400
